location,date,population,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,new_tests,people_fully_vaccinated_per_hundred
Ecuador,2021-08-24,17888474,468,26.162,12,0.671,2658,41.64
Ecuador,2021-08-25,17888474,435,24.317,30,1.677,2897,42.9
Ecuador,2021-08-26,17888474,453,25.324,32,1.789,3497,44.27
Ecuador,2021-08-27,17888474,0,0,0,0,2474,45.75
Ecuador,2021-08-28,17888474,965,53.945,57,3.186,3033,46.78
Ecuador,2021-08-29,17888474,91,5.087,9,0.503,634,47.41
Ecuador,2021-08-30,17888474,61,3.41,12,0.671,649,48.41
Ecuador,2021-08-31,17888474,0,0,0,0,2945,49.29
Ecuador,2021-09-01,17888474,0,0,0,0,3273,0
Ecuador,2021-09-02,17888474,945,52.827,52,2.907,4565,0
Ecuador,2021-09-03,17888474,0,0,0,0,3117,0
Ecuador,2021-09-04,17888474,0,0,0,0,2602.285714285714,0
Ecuador,2021-09-05,17888474,1621,90.617,55,3.075,2540.7551020408164,0
Ecuador,2021-09-06,17888474,116,6.485,2,0.112,475,0
Ecuador,2021-09-07,17888474,0,0,0,0,2542,0
Ecuador,2021-09-08,17888474,374,20.907,12,0.671,4435,53.28
Ecuador,2021-09-09,17888474,524,29.293,26,1.453,1645,53.54
Ecuador,2021-09-10,17888474,294,16.435,35,1.957,2064,53.81
Ecuador,2021-09-11,17888474,187,10.454,18,1.006,187,53.87
Ecuador,2021-09-12,17888474,16,0.894,4,0.224,2400,53.89
Ecuador,2021-09-13,17888474,0,0,0,0,733,54.06
Ecuador,2021-09-14,17888474,0,0,0,0,2770,54.24
Ecuador,2021-09-15,17888474,350,19.566,43,2.404,2884,54.41
Ecuador,2021-09-16,17888474,232,12.969,68,3.801,2417,0
Ecuador,2021-09-17,17888474,0,0,0,0,2224,0
Ecuador,2021-09-18,17888474,0,0,0,0,2158,0
Ecuador,2021-09-19,17888474,1143,63.896,102,5.702,29,0
Ecuador,2021-09-20,17888474,17,0.95,5,0.28,1887.857142857143,54.77
Ecuador,2021-09-21,17888474,0,0,0,0,2052.8367346938776,54.88
Ecuador,2021-09-22,17888474,0,0,0,0,1816,54.97
Ecuador,2021-09-23,17888474,0,0,0,0,3119,55.05
Ecuador,2021-09-24,17888474,838,46.846,54,3.019,3432,55.15
Ecuador,2021-09-25,17888474,0,0,0,0,3814,55.16
Ecuador,2021-09-26,17888474,0,0,0,0,634,55.16
Ecuador,2021-09-27,17888474,797,44.554,27,1.509,943,55.24
Ecuador,2021-09-28,17888474,0,0,0,0,4700,55.31
Ecuador,2021-09-29,17888474,583,32.591,15,0.839,4588,55.38
Ecuador,2021-09-30,17888474,0,0,0,0,4577,55.45
Ecuador,2021-10-01,17888474,0,0,0,0,3921,55.53
Ecuador,2021-10-02,17888474,0,0,0,0,3593,55.54
Ecuador,2021-10-03,17888474,1381,77.201,29,1.621,830,55.54
Ecuador,2021-10-04,17888474,335,18.727,14,0.783,1157,55.61
Ecuador,2021-10-05,17888474,0,0,0,0,3162,55.67
Ecuador,2021-10-06,17888474,363,20.292,14,0.783,2924,55.73
Ecuador,2021-10-07,17888474,382,21.355,17,0.95,3175,55.78
Ecuador,2021-10-08,17888474,0,0,0,0,2373,55.81
Ecuador,2021-10-09,17888474,0,0,0,0,1063,55.82
Ecuador,2021-10-10,17888474,0,0,0,0,1235,55.82
Ecuador,2021-10-11,17888474,345,19.286,12,0.671,559,55.9
Ecuador,2021-10-12,17888474,27,1.509,0,0,4170,55.96
Ecuador,2021-10-13,17888474,0,0,0,0,2487,56.02
Ecuador,2021-10-14,17888474,955,53.386,51,2.851,2119,56.08
Ecuador,2021-10-15,17888474,0,0,0,0,2135,56.18
Ecuador,2021-10-16,17888474,0,0,0,0,3574,56.2
Ecuador,2021-10-17,17888474,0,0,0,0,1955,56.2
Ecuador,2021-10-18,17888474,0,0,0,0,1150,56.3
Ecuador,2021-10-19,17888474,1061,59.312,38,2.124,4708,56.41
Ecuador,2021-10-20,17888474,0,0,0,0,6205,56.55
Ecuador,2021-10-21,17888474,0,0,0,0,4041,56.68
Ecuador,2021-10-22,17888474,0,0,0,0,3532,56.83
Ecuador,2021-10-23,17888474,0,0,0,0,3368,56.85
Ecuador,2021-10-24,17888474,1519,84.915,15,0.839,713,56.86
Ecuador,2021-10-25,17888474,53,2.963,1,0.056,696,57.01
Ecuador,2021-10-26,17888474,0,0,0,0,2943,57.17
Ecuador,2021-10-27,17888474,200,11.18,5,0.28,3686,57.32
Ecuador,2021-10-28,17888474,0,0,0,0,2863,57.48
Ecuador,2021-10-29,17888474,0,0,0,0,4135,57.63
Ecuador,2021-10-30,17888474,0,0,0,0,3225,57.66
Ecuador,2021-10-31,17888474,0,0,0,0,1880,57.66
Ecuador,2021-11-01,17888474,0,0,0,0,1579,57.67
Ecuador,2021-11-02,17888474,0,0,0,0,946,57.67
Ecuador,2021-11-03,17888474,0,0,0,0,758,57.68
Ecuador,2021-11-04,17888474,2415,135.003,25,1.398,3017,57.83
Ecuador,2021-11-05,17888474,0,0,0,0,3942,57.97
Ecuador,2021-11-06,17888474,1112,62.163,6,0.335,3773,57.99
Ecuador,2021-11-07,17888474,0,0,0,0,1403,58
Ecuador,2021-11-08,17888474,0,0,0,0,423,58.15
Ecuador,2021-11-09,17888474,174,9.727,0,0,2037.4285714285713,58.32
Ecuador,2021-11-10,17888474,0,0,0,0,2193.3469387755104,58.52
Ecuador,2021-11-11,17888474,0,0,0,0,2398.396501457726,58.74
Ecuador,2021-11-12,17888474,0,0,0,0,2310.024573094544,58.92
Ecuador,2021-11-13,17888474,0,0,0,0,3247,58.97
Ecuador,2021-11-14,17888474,0,0,0,0,1114,58.99
Ecuador,2021-11-15,17888474,2232,124.773,99,5.534,628,59.2
Ecuador,2021-11-16,17888474,0,0,0,0,4969,59.45
Ecuador,2021-11-17,17888474,0,0,0,0,3775,59.75
Ecuador,2021-11-18,17888474,0,0,0,0,3791,60.09
Ecuador,2021-11-19,17888474,0,0,0,0,4261,60.44
Ecuador,2021-11-20,17888474,2055,114.878,33,1.845,3365,60.58
Ecuador,2021-11-21,17888474,0,0,0,0,1681,60.67
Ecuador,2021-11-22,17888474,506,28.286,4,0.224,866,61.37
Ecuador,2021-11-23,17888474,79,4.416,3,0.168,3244,61.78
Ecuador,2021-11-24,17888474,0,0,0,0,2997.5714285714284,62.28
Ecuador,2021-11-25,17888474,0,0,0,0,2886.5102040816328,62.77
Ecuador,2021-11-26,17888474,0,0,0,0,2757.2973760932946,63.23
Ecuador,2021-11-27,17888474,0,0,0,0,2542.4827155351936,63.33
Ecuador,2021-11-28,17888474,0,0,0,0,3020,63.38
Ecuador,2021-11-29,17888474,2183,122.034,91,5.087,2199,63.72
Ecuador,2021-11-30,17888474,255,14.255,31,1.733,3459,64.02
Ecuador,2021-12-01,17888474,0,0,0,0,2627,64.3
Ecuador,2021-12-02,17888474,0,0,0,0,3436,64.63
Ecuador,2021-12-03,17888474,0,0,0,0,4354,64.89
Ecuador,2021-12-04,17888474,0,0,0,0,4721,64.97
Ecuador,2021-12-05,17888474,0,0,0,0,2788,65.01
Ecuador,2021-12-06,17888474,2479,138.581,234,13.081,1400,65.2
Ecuador,2021-12-07,17888474,107,5.982,4,0.224,4245,65.45
Ecuador,2021-12-08,17888474,670,37.454,6,0.335,4701,65.74
Ecuador,2021-12-09,17888474,0,0,0,0,4253,66.11
Ecuador,2021-12-10,17888474,739,41.312,4,0.224,4082,66.51
Ecuador,2021-12-11,17888474,0,0,0,0,4433,66.68
Ecuador,2021-12-12,17888474,2325,129.972,60,3.354,2687,66.77
Ecuador,2021-12-13,17888474,0,0,0,0,3685.8571428571427,67.13
Ecuador,2021-12-14,17888474,267,14.926,3,0.168,4012.408163265306,67.48
Ecuador,2021-12-15,17888474,719,40.193,9,0.503,3421,68
Ecuador,2021-12-16,17888474,1238,69.207,16,0.894,4056,68.38
Ecuador,2021-12-17,17888474,715,39.97,7,0.391,4196,68.69
Ecuador,2021-12-18,17888474,0,0,0,0,10096,68.8
Ecuador,2021-12-19,17888474,0,0,0,0,2268,68.86
Ecuador,2021-12-20,17888474,903,50.479,4,0.224,1484,69.16
Ecuador,2021-12-21,17888474,1186,66.3,27,1.509,5067,69.49
Ecuador,2021-12-22,17888474,0,0,0,0,5302,69.74
Ecuador,2021-12-23,17888474,0,0,0,0,5336,69.96
Ecuador,2021-12-24,17888474,1904,106.437,17,0.95,4821.285714285715,69.99
Ecuador,2021-12-25,17888474,0,0,0,0,4910.6122448979595,70.02
Ecuador,2021-12-26,17888474,0,0,0,0,4169.842565597668,70.04
Ecuador,2021-12-27,17888474,2219,124.046,8,0.447,4441.534360683049,70.27
Ecuador,2021-12-28,17888474,619,34.603,1,0.056,4864.039269352056,0
Ecuador,2021-12-29,17888474,0,0,0,0,4835.0448792594925,0
Ecuador,2021-12-30,17888474,4226,236.242,22,1.23,4768.337004867992,0
Paraguay,2021-01-01,7219641,417,57.759,0,0,3107,0
Paraguay,2021-01-02,7219641,369,51.111,17,2.355,1040,0
Paraguay,2021-01-03,7219641,355,49.171,13,1.801,1267,0
Paraguay,2021-01-04,7219641,764,105.822,13,1.801,2568,0
Paraguay,2021-01-05,7219641,959,132.832,16,2.216,2844,0
Paraguay,2021-01-06,7219641,898,124.383,17,2.355,3011,0
Paraguay,2021-01-07,7219641,1162,160.95,15,2.078,3003,0
Paraguay,2021-01-08,7219641,1138,157.626,20,2.77,3257,0
Paraguay,2021-01-09,7219641,1032,142.943,15,2.078,3147,0
Paraguay,2021-01-10,7219641,707,97.927,18,2.493,3008,0
Paraguay,2021-01-11,7219641,802,111.086,15,2.078,2481,0
Paraguay,2021-01-12,7219641,1055,146.129,17,2.355,2906,0
Paraguay,2021-01-13,7219641,1002,138.788,14,1.939,3119,0
Paraguay,2021-01-14,7219641,1048,145.16,15,2.078,3157,0
Paraguay,2021-01-15,7219641,1149,159.149,13,1.801,3107,0
Paraguay,2021-01-16,7219641,859,118.981,16,2.216,3402,0
Paraguay,2021-01-17,7219641,512,70.918,10,1.385,3120,0
Paraguay,2021-01-18,7219641,428,59.283,13,1.801,3135,0
Paraguay,2021-01-19,7219641,771,106.792,17,2.355,3239,0
Paraguay,2021-01-20,7219641,1088,150.7,21,2.909,3449,0
Paraguay,2021-01-21,7219641,1071,148.345,14,1.939,3232,0
Paraguay,2021-01-22,7219641,852,118.011,15,2.078,3412,0
Paraguay,2021-01-23,7219641,711,98.481,22,3.047,3144,0
Paraguay,2021-01-24,7219641,571,79.09,10,1.385,2887,0
Paraguay,2021-01-25,7219641,714,98.897,15,2.078,2717,0
Paraguay,2021-01-26,7219641,1028,142.389,19,2.632,3161,0
Paraguay,2021-01-27,7219641,769,106.515,17,2.355,3415,0
Paraguay,2021-01-28,7219641,754,104.437,13,1.801,3113,0
Paraguay,2021-01-29,7219641,969,134.217,12,1.662,3275,0
Paraguay,2021-01-30,7219641,662,91.694,11,1.524,3241,0
Paraguay,2021-01-31,7219641,679,94.049,14,1.939,3232,0
Paraguay,2021-02-01,7219641,554,76.735,15,2.078,3403,0
Paraguay,2021-02-02,7219641,701,97.096,17,2.355,3428,0
Paraguay,2021-02-03,7219641,747,103.468,15,2.078,3358,0
Paraguay,2021-02-04,7219641,794,109.978,13,1.801,3491,0
Paraguay,2021-02-05,7219641,867,120.089,12,1.662,3569,0
Paraguay,2021-02-06,7219641,713,98.758,16,2.216,3547,0
Paraguay,2021-02-07,7219641,515,71.333,19,2.632,3007,0
Paraguay,2021-02-08,7219641,827,114.549,20,2.77,3003,0
Paraguay,2021-02-09,7219641,874,121.059,16,2.216,3539,0
Paraguay,2021-02-10,7219641,978,135.464,14,1.939,3549,0
Paraguay,2021-02-11,7219641,978,135.464,15,2.078,3794,0
Paraguay,2021-02-12,7219641,823,113.995,13,1.801,3530,0
Paraguay,2021-02-13,7219641,845,117.042,16,2.216,3486,0
Paraguay,2021-02-14,7219641,599,82.968,16,2.216,3474,0
Paraguay,2021-02-15,7219641,1053,145.852,17,2.355,3443,0
Paraguay,2021-02-16,7219641,1121,155.271,18,2.493,3619,0
Paraguay,2021-02-17,7219641,1037,143.636,20,2.77,3773,0
Paraguay,2021-02-18,7219641,1369,189.622,17,2.355,3796,0
Paraguay,2021-02-19,7219641,1062,147.099,18,2.493,3703,0
Paraguay,2021-02-20,7219641,1047,145.021,19,2.632,3613,0
Paraguay,2021-02-21,7219641,987,136.71,20,2.77,3754,0
Paraguay,2021-02-22,7219641,940,130.2,15,2.078,3677,0
Paraguay,2021-02-23,7219641,1132,156.794,21,2.909,3739,0
Paraguay,2021-02-24,7219641,1114,154.301,18,2.493,3309,0
Paraguay,2021-02-25,7219641,1285,177.987,16,2.216,3494,0
Paraguay,2021-02-26,7219641,1414,195.855,17,2.355,3575,0
Paraguay,2021-02-27,7219641,934,129.369,15,2.078,3532,0
Paraguay,2021-02-28,7219641,937,129.785,14,1.939,3792,0
Paraguay,2021-03-01,7219641,974,134.91,17,2.355,3735,0
Paraguay,2021-03-02,7219641,1082,149.869,20,2.77,3463,0
Paraguay,2021-03-03,7219641,1341,185.743,21,2.909,3551,0
Paraguay,2021-03-04,7219641,1439,199.317,17,2.355,3531,0
Paraguay,2021-03-05,7219641,1501,207.905,22,3.047,3814,0
Paraguay,2021-03-06,7219641,1158,160.396,16,2.216,3825,0
Paraguay,2021-03-07,7219641,1074,148.761,24,3.324,4113,0
Paraguay,2021-03-08,7219641,1817,251.675,25,3.463,4302,0
Paraguay,2021-03-09,7219641,2125,294.336,17,2.355,4709,0
Paraguay,2021-03-10,7219641,2028,280.9,27,3.74,3977.8571428571427,0
Paraguay,2021-03-11,7219641,1814,251.259,24,3.324,5083,0
Paraguay,2021-03-12,7219641,1766,244.611,25,3.463,5029,0
Paraguay,2021-03-13,7219641,1479,204.858,20,2.77,4961,0
Paraguay,2021-03-14,7219641,942,130.477,20,2.77,4842,0
Paraguay,2021-03-15,7219641,1400,193.915,41,5.679,5097,0
Paraguay,2021-03-16,7219641,1934,267.88,37,5.125,5118,0.01
Paraguay,2021-03-17,7219641,2540,351.818,34,4.709,5187,0.01
Paraguay,2021-03-18,7219641,2605,360.821,32,4.432,5810,0.02
Paraguay,2021-03-19,7219641,2006,277.853,42,5.817,6035,0.02
Paraguay,2021-03-20,7219641,2100,290.873,33,4.571,6021,0.02
Paraguay,2021-03-21,7219641,1523,210.952,35,4.848,6005,0.02
Paraguay,2021-03-22,7219641,1990,275.637,39,5.402,6070,0.02
Paraguay,2021-03-23,7219641,2023,280.208,49,6.787,6028,0.02
Paraguay,2021-03-24,7219641,2688,372.318,51,7.064,6374,0.02
Paraguay,2021-03-25,7219641,1877,259.985,41,5.679,6104,0.02
Paraguay,2021-03-26,7219641,2004,277.576,48,6.649,6109,0.02
Paraguay,2021-03-27,7219641,1893,262.201,45,6.233,6407,0.02
Paraguay,2021-03-28,7219641,2058,285.056,60,8.311,6477,0.02
Paraguay,2021-03-29,7219641,1770,245.165,50,6.926,6091,0.02
Paraguay,2021-03-30,7219641,2266,313.866,48,6.649,6461,0.02
Paraguay,2021-03-31,7219641,1976,273.698,45,6.233,6169,0.03
Paraguay,2021-04-01,7219641,1611,223.141,44,6.094,4250,0.03
Paraguay,2021-04-02,7219641,1608,222.726,44,6.094,5811,0
Paraguay,2021-04-03,7219641,1507,208.736,50,6.926,5779,0.03
Paraguay,2021-04-04,7219641,1814,251.259,55,7.618,5008,0.03
Paraguay,2021-04-05,7219641,1456,201.672,64,8.865,5139,0.03
Paraguay,2021-04-06,7219641,2073,287.133,59,8.172,5022,0.03
Paraguay,2021-04-07,7219641,2380,329.656,62,8.588,5716,0.04
Paraguay,2021-04-08,7219641,2479,343.369,60,8.311,5811,0.06
Paraguay,2021-04-09,7219641,2547,352.788,54,7.48,5958,0.09
Paraguay,2021-04-10,7219641,1603,222.033,51,7.064,6057,0.1
Paraguay,2021-04-11,7219641,1547,214.277,78,10.804,6143,0.11
Paraguay,2021-04-12,7219641,2250,311.65,62,8.588,6494,0.13
Paraguay,2021-04-13,7219641,2599,359.99,89,12.327,6363,0.14
Paraguay,2021-04-14,7219641,2020,279.792,62,8.588,6664,0.15
Paraguay,2021-04-15,7219641,2367,327.856,70,9.696,6450,0.16
Paraguay,2021-04-16,7219641,2278,315.528,67,9.28,6494,0.16
Paraguay,2021-04-17,7219641,1558,215.8,74,10.25,6337,0.16
Paraguay,2021-04-18,7219641,1801,249.458,62,8.588,6124,0.16
Paraguay,2021-04-19,7219641,2278,315.528,71,9.834,6512,0.16
Paraguay,2021-04-20,7219641,2603,360.544,86,11.912,6510,0.17
Paraguay,2021-04-21,7219641,2660,368.439,91,12.605,6422,0.17
Paraguay,2021-04-22,7219641,2676,370.656,72,9.973,6421,0.17
Paraguay,2021-04-23,7219641,2752,381.182,82,11.358,6409,0.17
Paraguay,2021-04-24,7219641,2162,299.461,87,12.05,6559,0.17
Paraguay,2021-04-25,7219641,1786,247.381,98,13.574,6416,0.17
Paraguay,2021-04-26,7219641,2271,314.559,102,14.128,6280,0.17
Paraguay,2021-04-27,7219641,2461,340.876,92,12.743,6394,0.17
Paraguay,2021-04-28,7219641,2356,326.332,102,14.128,6460,0.17
Paraguay,2021-04-29,7219641,2695,373.287,106,14.682,6401,0.17
Paraguay,2021-04-30,7219641,2212,306.386,83,11.496,6016,0.17
Paraguay,2021-05-01,7219641,1946,269.542,91,12.605,6067,0.17
Paraguay,2021-05-02,7219641,1520,210.537,96,13.297,6063,0.17
Paraguay,2021-05-03,7219641,1910,264.556,81,11.219,6011,0.18
Paraguay,2021-05-04,7219641,2214,306.663,69,9.557,6106,0.18
Paraguay,2021-05-05,7219641,2307,319.545,76,10.527,6030,0.19
Paraguay,2021-05-06,7219641,2566,355.419,85,11.773,6087,0.19
Paraguay,2021-05-07,7219641,2693,373.01,91,12.605,6019,0.2
Paraguay,2021-05-08,7219641,2073,287.133,76,10.527,6175,0.2
Paraguay,2021-05-09,7219641,1483,205.412,80,11.081,6137,0.2
Paraguay,2021-05-10,7219641,1895,262.478,79,10.942,6044,0.24
Paraguay,2021-05-11,7219641,2377,329.241,75,10.388,6088,0.29
Paraguay,2021-05-12,7219641,2828,391.709,74,10.25,6283,0.34
Paraguay,2021-05-13,7219641,2568,355.696,69,9.557,6081,0.42
Paraguay,2021-05-14,7219641,2181,302.093,55,7.618,6007,0.45
Paraguay,2021-05-15,7219641,2108,291.981,52,7.203,6030,0.45
Paraguay,2021-05-16,7219641,1781,246.688,62,8.588,6091,0.46
Paraguay,2021-05-17,7219641,2020,279.792,96,13.297,6067,0.55
Paraguay,2021-05-18,7219641,2704,374.534,110,15.236,6021,0.63
Paraguay,2021-05-19,7219641,2781,385.199,112,15.513,6063,0.7
Paraguay,2021-05-20,7219641,3031,419.827,98,13.574,6111,0.77
Paraguay,2021-05-21,7219641,3166,438.526,103,14.267,6056,0.83
Paraguay,2021-05-22,7219641,3228,447.114,120,16.621,6455,0.84
Paraguay,2021-05-23,7219641,2514,348.217,125,17.314,6615,0.85
Paraguay,2021-05-24,7219641,2720,376.75,114,15.79,6952,0.91
Paraguay,2021-05-25,7219641,3223,446.421,117,16.206,6993,0.97
Paraguay,2021-05-26,7219641,3307,458.056,110,15.236,7230,1.03
Paraguay,2021-05-27,7219641,3136,434.371,99,13.713,7866,1.09
Paraguay,2021-05-28,7219641,2827,391.571,92,12.743,8087,1.17
Paraguay,2021-05-29,7219641,2429,336.443,95,13.159,7895,1.18
Paraguay,2021-05-30,7219641,2075,287.41,96,13.297,8506,1.19
Paraguay,2021-05-31,7219641,2696,373.426,103,14.267,8400,1.25
Paraguay,2021-06-01,7219641,2860,396.142,107,14.821,8306,1.29
Paraguay,2021-06-02,7219641,3196,442.681,103,14.267,8651,1.32
Paraguay,2021-06-03,7219641,3262,451.823,102,14.128,8655,1.36
Paraguay,2021-06-04,7219641,3481,482.157,111,15.375,8643,1.41
Paraguay,2021-06-05,7219641,2838,393.094,130,18.006,8771,1.42
Paraguay,2021-06-06,7219641,2144,296.968,135,18.699,7344,1.42
Paraguay,2021-06-07,7219641,2833,392.402,131,18.145,8153,1.48
Paraguay,2021-06-08,7219641,3135,434.232,140,19.392,9564,1.52
Paraguay,2021-06-09,7219641,3098,429.107,133,18.422,9581,1.54
Paraguay,2021-06-10,7219641,2758,382.013,134,18.56,9356,1.6
Paraguay,2021-06-11,7219641,2698,373.703,149,20.638,9258,1.68
Paraguay,2021-06-12,7219641,1963,271.897,138,19.115,7046,1.68
Paraguay,2021-06-13,7219641,1786,247.381,135,18.699,7052,1.68
Paraguay,2021-06-14,7219641,2046,283.394,120,16.621,6798,1.74
Paraguay,2021-06-15,7219641,2667,369.409,115,15.929,7316,1.77
Paraguay,2021-06-16,7219641,2612,361.791,112,15.513,8509,1.79
Paraguay,2021-06-17,7219641,2482,343.784,113,15.652,8717,1.81
Paraguay,2021-06-18,7219641,2149,297.66,117,16.206,8646,1.86
Paraguay,2021-06-19,7219641,1683,233.114,110,15.236,8191,1.86
Paraguay,2021-06-20,7219641,1145,158.595,112,15.513,7242,1.86
Paraguay,2021-06-21,7219641,1501,207.905,110,15.236,6521,1.9
Paraguay,2021-06-22,7219641,1746,241.84,106,14.682,7049,1.92
Paraguay,2021-06-23,7219641,2148,297.522,124,17.175,7217,1.93
Paraguay,2021-06-24,7219641,1842,255.137,113,15.652,7339,2.05
Paraguay,2021-06-25,7219641,1863,258.046,129,17.868,6048,2.28
Paraguay,2021-06-26,7219641,1523,210.952,150,20.777,6425,2.28
Paraguay,2021-06-27,7219641,1487,205.966,152,21.054,6465,2.28
